/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_116.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_116.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_116.jpg,0,0.3880591,0,0.3249515
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_219.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_219.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_219.jpg,0,0.6964771,0,1.064661
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_320.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_320.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_320.jpg,0,1,0,2.13517
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_433.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_433.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_433.jpg,0,1,0,3.525605
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_546.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_546.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_546.jpg,0,1,0,4.930079
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_657.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_657.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_657.jpg,0,1,0,6.086802
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_768.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_768.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_768.jpg,0,1,0,7.460091
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_878.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_878.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_878.jpg,0,1,0,8.59229
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_23_988.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_23_988.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_23_988.jpg,-0.1869482,1,0,9.927299
/Users/alexishema/Desktop/AUDACITY/IMG/IMG/center_2023_06_11_17_10_24_100.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/left_2023_06_11_17_10_24_100.jpg, /Users/alexishema/Desktop/AUDACITY/IMG/IMG/right_2023_06_11_17_10_24_100.jpg,-0.3948025,1,0,10.96882
